"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER"
"Saint Kitts and Nevis",2003,536,60,2,2,2,1,1,2,2
"Saint Kitts and Nevis",2004,536,60,1,2,2,1,1,2,1
"Saint Kitts and Nevis",2005,536,60,2,2,2,2,1,2,1
"Saint Kitts and Nevis",2006,536,60,2,2,2,2,1,2,2
"Saint Kitts and Nevis",2007,536,60,2,2,2,2,1,2,2
"Saint Kitts and Nevis",2008,536,60,2,2,2,0,1,2,1
"Saint Kitts and Nevis",2009,536,60,2,2,2,1,1,2,1
"Saint Kitts and Nevis",2010,536,60,2,2,2,2,1,2,1
"Saint Kitts and Nevis",2011,536,60,2,2,2,2,1,2,2
"Saint Lucia",2001,539,56,2,2,2,2,2,2,2
"Saint Lucia",2003,539,56,2,2,2,2,2,2,2
"Saint Lucia",2004,539,56,2,2,2,2,2,2,2
"Saint Lucia",2005,539,56,2,2,2,2,2,2,2
"Saint Lucia",2006,539,56,2,2,2,2,2,2,2
"Saint Lucia",2007,539,56,2,2,2,2,2,2,2
"Saint Lucia",2008,539,56,2,2,2,2,2,2,1
"Saint Lucia",2009,539,56,2,2,2,2,2,2,1
"Saint Lucia",2010,539,56,2,2,2,2,2,2,1
"Saint Lucia",2011,539,56,2,2,2,1,2,2,1
"Saint Vincent and the Grenadines",2001,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2003,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2004,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2005,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2006,542,57,2,2,2,2,1,2,1
"Saint Vincent and the Grenadines",2007,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2008,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2009,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2010,542,57,2,2,2,2,2,2,1
"Saint Vincent and the Grenadines",2011,542,57,2,2,2,1,1,2,2
"Samoa",2001,545,990,2,2,2,2,1,2,1
"Samoa",2003,545,990,2,2,2,2,1,2,2
"Samoa",2004,545,990,2,2,2,2,2,2,2
"Samoa",2005,545,990,2,2,2,2,1,2,2
"Samoa",2006,545,990,2,2,2,2,2,2,2
"Samoa",2007,545,990,2,1,2,2,1,2,2
"Samoa",2008,545,990,2,1,2,1,1,2,1
"Samoa",2009,545,990,2,1,2,1,1,2,1
"Samoa",2010,545,990,2,1,2,1,2,2,1
"Samoa",2011,545,990,2,1,2,1,1,2,2
"San Marino",2001,548,331,2,2,2,2,2,2,2
"San Marino",2003,548,331,2,2,2,2,2,2,2
"San Marino",2004,548,331,2,2,2,2,2,2,2
"San Marino",2005,548,331,2,2,2,2,2,2,2
"San Marino",2006,548,331,2,2,2,2,2,2,2
"San Marino",2007,548,331,2,2,2,2,1,2,2
"San Marino",2008,548,331,2,2,2,2,2,2,2
"San Marino",2009,548,331,2,2,2,2,2,2,2
"San Marino",2010,548,331,2,2,2,2,2,2,1
"San Marino",2011,548,331,2,2,2,2,2,2,2
"Sao Tome and Principe",2001,551,403,2,2,2,2,2,2,1
"Sao Tome and Principe",2003,551,403,1,2,2,2,2,2,1
"Sao Tome and Principe",2004,551,403,2,2,2,2,2,2,1
"Sao Tome and Principe",2005,551,403,2,2,2,2,2,2,1
"Sao Tome and Principe",2006,551,403,2,2,2,2,2,2,1
"Sao Tome and Principe",2007,551,403,2,2,2,2,2,2,1
"Sao Tome and Principe",2008,551,403,2,2,2,1,2,2,1
"Sao Tome and Principe",2009,551,403,2,2,2,1,2,2,1
"Sao Tome and Principe",2010,551,403,2,2,2,1,2,2,1
"Sao Tome and Principe",2011,551,403,2,2,2,2,2,2,1
"Saudi Arabia",1981,554,670,0,0,0,1,0,0,0
"Saudi Arabia",1982,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1983,554,670,0,0,2,0,0,0,0
"Saudi Arabia",1984,554,670,0,0,2,0,0,0,0
"Saudi Arabia",1985,554,670,0,0,2,1,0,0,0
"Saudi Arabia",1986,554,670,0,0,2,1,0,0,0
"Saudi Arabia",1987,554,670,0,0,2,0,0,0,0
"Saudi Arabia",1988,554,670,0,0,2,1,0,0,0
"Saudi Arabia",1989,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1990,554,670,0,0,0,1,0,0,0
"Saudi Arabia",1991,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1992,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1993,554,670,0,0,0,1,0,0,0
"Saudi Arabia",1994,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1995,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1996,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1997,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1998,554,670,0,0,0,0,0,0,0
"Saudi Arabia",1999,554,670,0,0,0,1,0,0,0
"Saudi Arabia",2000,554,670,0,0,0,1,0,0,0
"Saudi Arabia",2001,554,670,0,0,0,1,0,0,0
"Saudi Arabia",2002,554,670,0,0,0,1,0,0,0
"Saudi Arabia",2003,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2004,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2005,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2006,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2007,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2008,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2009,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2010,554,670,0,0,0,0,0,0,0
"Saudi Arabia",2011,554,670,0,0,0,0,0,0,0
"Senegal",1981,557,433,2,2,2,2,2,2,2
"Senegal",1982,557,433,2,2,2,2,2,2,2
"Senegal",1983,557,433,2,2,2,2,2,2,2
"Senegal",1984,557,433,2,2,2,1,2,2,2
"Senegal",1985,557,433,1,2,2,1,2,2,1
"Senegal",1986,557,433,1,2,2,1,2,2,1
"Senegal",1987,557,433,1,2,2,1,2,2,2
"Senegal",1988,557,433,1,2,2,1,2,2,2
"Senegal",1989,557,433,1,2,2,1,2,2,2
"Senegal",1990,557,433,1,2,2,1,1,2,2
"Senegal",1991,557,433,1,2,2,1,2,2,2
"Senegal",1992,557,433,1,2,2,1,2,1,2
"Senegal",1993,557,433,1,2,2,1,1,1,2
"Senegal",1994,557,433,0,2,2,1,2,1,2
"Senegal",1995,557,433,2,1,2,1,2,2,2
"Senegal",1996,557,433,2,1,2,1,1,2,1
"Senegal",1997,557,433,1,1,2,1,2,2,2
"Senegal",1998,557,433,1,1,2,1,1,2,1
"Senegal",1999,557,433,1,1,1,1,1,2,1
"Senegal",2000,557,433,1,1,2,1,2,2,2
"Senegal",2001,557,433,1,1,2,1,2,2,1
"Senegal",2002,557,433,2,1,2,1,2,2,1
"Senegal",2003,557,433,2,1,2,1,2,2,0
"Senegal",2004,557,433,2,1,2,2,2,2,1
"Senegal",2005,557,433,0,1,2,1,2,2,1
"Senegal",2006,557,433,1,1,2,1,2,2,1
"Senegal",2007,557,433,1,2,1,0,1,2,1
"Senegal",2008,557,433,0,2,1,1,1,2,1
"Senegal",2009,557,433,0,2,1,1,1,2,0
"Senegal",2010,557,433,0,2,1,1,1,2,0
"Senegal",2011,557,433,1,2,1,1,1,2,1
"Serbia",2006,560,345,2,1,2,0,1,1,1
"Serbia",2007,560,345,2,2,2,1,1,1,0
"Serbia",2008,560,345,2,2,2,1,2,1,1
"Serbia",2009,560,345,2,2,2,1,1,1,1
"Serbia",2010,560,345,2,1,1,1,1,1,1
"Serbia",2011,560,345,1,1,1,1,2,1,1
"Serbia and Montenegro",1992,563,345,0,1,1,0,0,0,0
"Serbia and Montenegro",1993,563,345,0,1,1,1,1,0,0
"Serbia and Montenegro",1994,563,345,0,1,1,1,0,1,0
"Serbia and Montenegro",1995,563,345,0,0,1,1,1,0,0
"Serbia and Montenegro",1996,563,345,0,1,1,0,0,1,0
"Serbia and Montenegro",1997,563,345,0,1,1,1,0,0,0
"Serbia and Montenegro",1998,563,345,0,1,1,0,0,0,0
"Serbia and Montenegro",1999,563,345,0,1,1,0,0,0,0
"Serbia and Montenegro",2003,563,345,1,1,2,1,1,1,1
"Serbia and Montenegro",2004,563,345,2,1,2,1,1,1,1
"Serbia and Montenegro",2005,563,345,2,2,2,1,1,1,1
"Seychelles",2001,566,591,2,1,2,0,1,2,0
"Seychelles",2003,566,591,2,2,2,0,1,2,0
"Seychelles",2004,566,591,1,1,2,1,2,2,0
"Seychelles",2005,566,591,2,1,2,0,1,2,0
"Seychelles",2006,566,591,1,1,2,0,2,2,0
"Seychelles",2007,566,591,1,2,2,0,1,2,0
"Seychelles",2008,566,591,0,2,2,0,1,2,0
"Seychelles",2009,566,591,0,2,2,0,1,2,0
"Seychelles",2010,566,591,1,2,2,0,1,2,0
"Seychelles",2011,566,591,1,2,2,0,1,2,0
"Sierra Leone",1981,569,451,1,2,1,1,1,2,1
"Sierra Leone",1982,569,451,1,2,1,1,1,2,1
"Sierra Leone",1983,569,451,1,1,1,1,1,2,1
"Sierra Leone",1984,569,451,1,2,2,1,1,2,1
"Sierra Leone",1985,569,451,1,1,2,1,1,2,2
"Sierra Leone",1986,569,451,1,2,2,2,1,2,1
"Sierra Leone",1987,569,451,1,2,2,1,1,2,2
"Sierra Leone",1988,569,451,0,1,1,1,1,2,2
"Sierra Leone",1989,569,451,0,1,2,1,0,2,2
"Sierra Leone",1990,569,451,0,2,2,1,1,2,2
"Sierra Leone",1991,569,451,0,2,2,1,1,2,2
"Sierra Leone",1992,569,451,0,1,1,1,0,2,2
"Sierra Leone",1993,569,451,0,1,1,1,0,2,2
"Sierra Leone",1994,569,451,0,1,0,1,0,2,2
"Sierra Leone",1995,569,451,1,1,1,1,0,2,2
"Sierra Leone",1996,569,451,2,1,1,1,1,2,2
"Sierra Leone",2001,569,451,1,1,1,2,1,2,2
"Sierra Leone",2002,569,451,2,2,1,1,1,2,2
"Sierra Leone",2003,569,451,2,2,1,1,1,2,1
"Sierra Leone",2004,569,451,2,1,1,1,1,2,1
"Sierra Leone",2005,569,451,2,2,1,1,1,2,1
"Sierra Leone",2006,569,451,2,1,1,1,1,2,0
"Sierra Leone",2007,569,451,1,0,1,1,1,2,1
"Sierra Leone",2008,569,451,1,0,1,1,0,2,1
"Sierra Leone",2009,569,451,1,0,1,0,1,2,1
"Sierra Leone",2010,569,451,2,0,1,1,1,2,1
"Sierra Leone",2011,569,451,1,0,1,1,1,2,1
"Singapore",1981,572,830,0,1,2,0,1,2,1
"Singapore",1982,572,830,0,1,1,1,1,1,0
"Singapore",1983,572,830,0,1,1,1,1,0,0
"Singapore",1984,572,830,0,1,1,0,1,1,0
"Singapore",1985,572,830,0,1,1,1,2,1,1
"Singapore",1986,572,830,0,1,1,1,1,2,0
"Singapore",1987,572,830,0,1,1,0,1,0,1
"Singapore",1988,572,830,1,1,1,1,1,1,2
"Singapore",1989,572,830,1,1,1,1,1,1,1
"Singapore",1990,572,830,1,1,0,1,1,1,1
"Singapore",1991,572,830,0,1,0,0,1,0,1
"Singapore",1992,572,830,0,1,0,1,1,1,1
"Singapore",1993,572,830,0,1,0,0,0,1,1
"Singapore",1994,572,830,0,1,0,1,1,1,1
"Singapore",1995,572,830,0,1,0,1,1,1,1
"Singapore",1996,572,830,0,1,1,1,1,1,1
"Singapore",1997,572,830,0,1,1,1,1,1,2
"Singapore",1998,572,830,0,1,1,1,1,1,2
"Singapore",1999,572,830,0,1,1,1,1,1,2
"Singapore",2000,572,830,0,1,1,1,1,1,1
"Singapore",2001,572,830,1,1,1,1,1,1,1
"Singapore",2002,572,830,0,1,1,1,1,1,0
"Singapore",2003,572,830,1,1,1,0,1,0,0
"Singapore",2004,572,830,1,1,1,0,1,0,0
"Singapore",2005,572,830,1,1,1,0,1,1,0
"Singapore",2006,572,830,1,1,1,0,2,0,0
"Singapore",2007,572,830,0,1,1,1,1,1,1
"Singapore",2008,572,830,1,1,1,0,0,1,0
"Singapore",2009,572,830,1,1,1,0,1,1,0
"Singapore",2010,572,830,1,1,1,1,1,1,0
"Singapore",2011,572,830,1,1,1,0,1,1,1
"Slovak Republic",1993,575,317,2,2,2,1,2,2,2
"Slovak Republic",1994,575,317,2,2,2,1,1,2,2
"Slovak Republic",1995,575,317,2,1,1,1,1,2,2
"Slovak Republic",1996,575,317,2,2,2,1,1,2,2
"Slovak Republic",1997,575,317,2,2,2,1,1,2,1
"Slovak Republic",1998,575,317,2,2,2,1,2,2,2
"Slovak Republic",1999,575,317,2,2,1,1,2,2,2
"Slovak Republic",2000,575,317,2,2,1,1,1,2,2
"Slovak Republic",2001,575,317,2,2,1,1,2,0,2
"Slovak Republic",2002,575,317,2,2,1,1,2,2,2
"Slovak Republic",2003,575,317,2,2,1,2,2,1,2
"Slovak Republic",2004,575,317,2,2,2,2,2,2,2
"Slovak Republic",2005,575,317,2,2,2,2,2,1,2
"Slovak Republic",2006,575,317,1,2,2,2,2,1,2
"Slovak Republic",2007,575,317,2,2,2,1,2,1,2
"Slovak Republic",2008,575,317,2,2,2,1,0,1,1
"Slovak Republic",2009,575,317,2,2,2,1,1,1,1
"Slovak Republic",2010,575,317,2,2,2,1,1,1,1
"Slovak Republic",2011,575,317,2,2,2,1,1,1,1
"Slovenia",1992,578,349,2,2,2,1,2,2,2
"Slovenia",1993,578,349,2,2,2,1,2,2,2
"Slovenia",1994,578,349,2,2,2,1,2,2,2
"Slovenia",1995,578,349,2,2,2,1,2,2,2
"Slovenia",1996,578,349,2,2,2,1,2,2,2
"Slovenia",1997,578,349,2,2,2,2,2,2,2
"Slovenia",1998,578,349,2,2,2,1,2,2,2
"Slovenia",1999,578,349,2,2,2,1,2,2,2
"Slovenia",2000,578,349,2,2,2,1,1,2,2
"Slovenia",2001,578,349,2,2,2,1,2,2,2
"Slovenia",2002,578,349,2,2,2,1,2,2,1
"Slovenia",2003,578,349,2,2,2,1,2,2,1
"Slovenia",2004,578,349,2,2,2,2,2,2,1
"Slovenia",2005,578,349,2,2,2,1,2,2,1
"Slovenia",2006,578,349,2,2,2,1,2,2,1
"Slovenia",2007,578,349,2,2,2,1,2,2,2
"Slovenia",2008,578,349,2,2,2,1,1,2,1
"Slovenia",2009,578,349,2,2,2,2,2,2,2
"Slovenia",2010,578,349,2,2,2,2,2,2,2
"Slovenia",2011,578,349,2,2,2,1,2,2,2
"Solomon Islands",2001,581,940,2,2,2,2,2,2,1
"Solomon Islands",2003,581,940,1,2,2,2,2,2,2
"Solomon Islands",2004,581,940,1,2,2,2,2,2,2
"Solomon Islands",2005,581,940,1,2,2,2,2,2,2
"Solomon Islands",2006,581,940,1,2,2,2,2,2,2
"Solomon Islands",2007,581,940,2,2,2,2,1,2,2
"Solomon Islands",2008,581,940,1,2,2,2,1,2,1
"Solomon Islands",2009,581,940,2,2,2,2,1,2,1
"Solomon Islands",2010,581,940,2,2,2,2,1,2,1
"Solomon Islands",2011,581,940,2,2,2,2,1,2,1
"Somalia",1981,584,520,0,1,1,0,1,1,0
"Somalia",1982,584,520,0,1,1,0,0,1,0
"Somalia",1983,584,520,0,1,2,0,0,1,0
"Somalia",1984,584,520,0,1,2,0,1,1,0
"Somalia",1985,584,520,0,1,2,0,0,0,0
"Somalia",1986,584,520,0,1,1,1,0,0,1
"Somalia",1987,584,520,0,1,1,0,1,0,0
"Somalia",1988,584,520,0,1,1,0,0,0,0
"Somalia",1989,584,520,0,1,2,0,0,0,0
"Somalia",1990,584,520,0,1,2,0,0,1,1
"South Africa",1981,587,560,0,0,0,1,0,1,0
"South Africa",1982,587,560,0,0,0,1,1,1,1
"South Africa",1983,587,560,0,0,0,1,0,1,1
"South Africa",1984,587,560,0,0,0,1,0,1,0
"South Africa",1985,587,560,0,0,0,1,0,1,1
"South Africa",1986,587,560,1,0,0,1,0,1,1
"South Africa",1987,587,560,0,0,0,2,0,0,0
"South Africa",1988,587,560,0,0,0,1,0,2,0
"South Africa",1989,587,560,0,0,0,1,0,2,1
"South Africa",1990,587,560,0,1,1,1,0,1,0
"South Africa",1991,587,560,0,1,1,1,0,1,0
"South Africa",1992,587,560,1,1,2,1,0,2,0
"South Africa",1993,587,560,0,1,2,2,0,2,1
"South Africa",1994,587,560,1,2,2,1,2,2,1
"South Africa",1995,587,560,2,2,2,1,2,2,1
"South Africa",1996,587,560,2,2,2,1,2,2,2
"South Africa",1997,587,560,2,2,2,0,2,2,1
"South Africa",1998,587,560,2,2,2,1,2,2,2
"South Africa",1999,587,560,2,2,2,1,2,2,2
"South Africa",2000,587,560,2,2,2,1,2,2,2
"South Africa",2001,587,560,2,2,2,1,2,2,2
"South Africa",2002,587,560,2,2,2,1,2,2,1
"South Africa",2003,587,560,2,2,2,1,2,2,1
"South Africa",2004,587,560,2,2,2,2,1,2,1
"South Africa",2005,587,560,1,2,2,1,2,2,1
"South Africa",2006,587,560,1,2,2,1,2,2,1
"South Africa",2007,587,560,1,2,2,1,1,2,1
"South Africa",2008,587,560,0,2,2,2,1,2,1
"South Africa",2009,587,560,1,2,2,1,1,2,1
"South Africa",2010,587,560,2,2,2,1,1,2,1
"South Africa",2011,587,560,2,2,2,1,1,2,1
"South Sudan",2011,700,626,2,2,2,1,1,2,0
"Soviet Union",1981,590,365,0,0,0,0,0,0,0
"Soviet Union",1982,590,365,0,0,0,0,0,0,0
"Soviet Union",1983,590,365,0,0,0,0,0,0,0
"Soviet Union",1984,590,365,0,0,0,0,0,0,0
"Soviet Union",1985,590,365,0,0,0,0,0,0,0
"Soviet Union",1986,590,365,0,0,0,0,0,0,0
"Soviet Union",1987,590,365,0,0,0,0,0,0,0
"Soviet Union",1988,590,365,1,0,0,0,0,0,0
"Soviet Union",1989,590,365,1,0,0,1,0,0,0
"Soviet Union",1990,590,365,1,0,0,1,1,0,0
"Soviet Union",1991,590,365,1,0,0,0,1,1,0
"Spain",1981,593,230,2,2,2,2,1,2,2
"Spain",1982,593,230,2,2,2,2,2,2,2
"Spain",1983,593,230,2,2,2,2,2,2,2
"Spain",1984,593,230,2,2,2,1,1,2,2
"Spain",1985,593,230,2,2,2,2,2,2,2
"Spain",1986,593,230,2,2,2,2,2,2,2
"Spain",1987,593,230,2,2,2,2,1,2,2
"Spain",1988,593,230,2,2,2,2,2,2,2
"Spain",1989,593,230,2,2,2,2,2,2,2
"Spain",1990,593,230,2,2,2,1,1,2,2
"Spain",1991,593,230,2,2,2,2,2,2,2
"Spain",1992,593,230,2,2,2,2,2,2,2
"Spain",1993,593,230,2,2,2,2,2,2,2
"Spain",1994,593,230,2,2,2,2,2,2,2
"Spain",1995,593,230,2,2,2,2,2,2,1
"Spain",1996,593,230,2,2,2,2,2,2,2
"Spain",1997,593,230,2,2,2,2,2,1,2
"Spain",1998,593,230,2,2,2,2,2,2,2
"Spain",1999,593,230,2,2,2,2,2,1,2
"Spain",2000,593,230,2,2,2,2,2,2,2
"Spain",2001,593,230,2,2,2,2,2,1,2
"Spain",2002,593,230,2,2,2,2,2,2,1
"Spain",2003,593,230,2,2,2,2,2,1,1
"Spain",2004,593,230,2,2,2,2,2,2,1
"Spain",2005,593,230,2,2,2,1,2,1,1
"Spain",2006,593,230,2,2,2,1,2,1,1
"Spain",2007,593,230,2,2,2,1,2,1,1
"Spain",2008,593,230,2,2,2,1,2,1,1
"Spain",2009,593,230,2,2,2,1,2,1,1
"Spain",2010,593,230,2,2,2,1,2,1,1
"Spain",2011,593,230,2,2,2,1,2,1,1
"Sri Lanka",1981,596,780,1,2,2,1,2,2,1
"Sri Lanka",1982,596,780,2,2,2,1,2,2,1
"Sri Lanka",1983,596,780,2,2,2,1,2,2,1
"Sri Lanka",1984,596,780,1,2,2,1,2,2,1
"Sri Lanka",1985,596,780,1,2,1,1,2,2,2
"Sri Lanka",1986,596,780,1,2,1,1,1,2,2
"Sri Lanka",1987,596,780,1,2,1,1,1,2,1
"Sri Lanka",1988,596,780,0,2,1,1,1,2,2
"Sri Lanka",1989,596,780,1,2,2,1,2,2,2
"Sri Lanka",1990,596,780,1,2,2,1,2,2,2
"Sri Lanka",1991,596,780,1,1,1,1,2,2,2
"Sri Lanka",1992,596,780,1,2,0,1,2,2,1
"Sri Lanka",1993,596,780,2,2,1,1,1,0,1
"Sri Lanka",1994,596,780,2,2,1,1,2,2,2
"Sri Lanka",1995,596,780,2,2,2,1,2,1,2
"Sri Lanka",1996,596,780,1,1,2,1,1,1,1
"Sri Lanka",1997,596,780,2,2,1,1,2,2,2
"Sri Lanka",1998,596,780,1,1,0,1,2,0,1
"Sri Lanka",1999,596,780,2,1,0,0,2,2,1
"Sri Lanka",2000,596,780,2,2,0,0,2,1,2
"Sri Lanka",2001,596,780,1,1,0,0,2,2,1
"Sri Lanka",2002,596,780,2,2,0,1,2,1,1
"Sri Lanka",2003,596,780,1,2,1,1,1,0,2
"Sri Lanka",2004,596,780,0,1,0,1,1,1,1
"Sri Lanka",2005,596,780,1,2,1,1,1,0,0
"Sri Lanka",2006,596,780,1,1,1,1,2,1,0
"Sri Lanka",2007,596,780,1,0,0,0,1,0,1
"Sri Lanka",2008,596,780,0,0,0,0,0,1,0
"Sri Lanka",2009,596,780,1,0,1,0,1,1,0
"Sri Lanka",2010,596,780,1,0,1,0,1,0,0
"Sri Lanka",2011,596,780,0,1,1,0,1,1,1
"Sudan",1981,599,625,1,1,1,1,1,2,0
"Sudan",1982,599,625,1,1,1,2,0,1,2
"Sudan",1983,599,625,1,1,1,1,0,0,2
"Sudan",1984,599,625,1,1,1,0,1,0,0
"Sudan",1985,599,625,1,1,1,1,0,1,2
"Sudan",1986,599,625,1,1,1,1,2,1,2
"Sudan",1987,599,625,0,1,1,1,2,0,0
"Sudan",1988,599,625,0,0,0,2,1,1,1
"Sudan",1989,599,625,0,0,0,0,0,0,0
"Sudan",1990,599,625,0,0,0,0,0,1,0
"Sudan",1991,599,625,0,0,0,0,0,0,0
"Sudan",1992,599,625,0,0,0,0,0,0,0
"Sudan",1993,599,625,0,0,0,0,0,0,0
"Sudan",1994,599,625,0,0,0,0,0,0,0
"Sudan",1995,599,625,0,0,0,0,0,0,0
"Sudan",1996,599,625,0,0,0,0,0,0,0
"Sudan",1997,599,625,0,0,1,0,0,0,0
"Sudan",1998,599,625,0,0,1,0,0,0,0
"Sudan",1999,599,625,0,0,1,0,0,0,0
"Sudan",2000,599,625,0,0,0,0,0,0,0
"Sudan",2001,599,625,0,0,0,0,0,0,0
"Sudan",2002,599,625,0,0,0,0,0,0,0
"Sudan",2003,599,625,0,0,0,0,0,0,0
"Sudan",2004,599,625,0,0,0,0,1,0,0
"Sudan",2005,599,625,0,0,0,0,1,0,0
"Sudan",2006,599,625,0,0,1,0,0,0,0
"Sudan",2007,599,625,0,2,0,0,0,0,0
"Sudan",2008,599,625,0,2,0,0,0,0,0
"Sudan",2009,599,625,0,2,0,0,0,0,0
"Sudan",2010,599,625,0,2,1,0,1,0,0
"Sudan",2011,599,625,0,2,1,0,1,0,0
"Suriname",2001,602,115,2,2,2,1,1,2,1
"Suriname",2003,602,115,2,2,2,1,1,2,1
"Suriname",2004,602,115,2,2,2,2,2,2,1
"Suriname",2005,602,115,2,2,2,1,1,2,1
"Suriname",2006,602,115,2,2,2,1,1,2,1
"Suriname",2007,602,115,2,2,2,1,1,2,1
"Suriname",2008,602,115,2,2,2,1,1,2,1
"Suriname",2009,602,115,2,2,2,1,2,2,1
"Suriname",2010,602,115,2,2,2,1,2,2,1
"Suriname",2011,602,115,2,2,2,1,2,2,1
"Swaziland",1981,605,572,0,1,2,0,0,2,1
"Swaziland",1982,605,572,0,1,2,1,0,2,1
"Swaziland",1983,605,572,0,1,2,0,0,0,1
"Swaziland",1984,605,572,0,1,2,0,0,1,1
"Swaziland",1985,605,572,0,1,2,0,0,1,1
"Swaziland",1986,605,572,1,1,2,0,0,2,1
"Swaziland",1987,605,572,1,1,2,0,0,1,1
"Swaziland",1988,605,572,0,1,2,0,0,1,1
"Swaziland",1989,605,572,0,1,2,0,0,2,1
"Swaziland",1990,605,572,0,0,2,0,0,2,1
"Swaziland",1991,605,572,0,0,2,0,0,2,0
"Swaziland",1992,605,572,0,0,2,1,0,2,1
"Swaziland",1993,605,572,0,0,2,0,0,2,0
"Swaziland",1994,605,572,0,0,2,0,0,2,1
"Swaziland",1995,605,572,0,0,2,0,0,2,0
"Swaziland",1996,605,572,0,0,2,0,0,2,0
"Swaziland",1997,605,572,0,0,2,1,0,2,0
"Swaziland",1998,605,572,0,0,2,0,0,2,0
"Swaziland",1999,605,572,0,0,2,0,0,2,0
"Swaziland",2000,605,572,0,0,2,0,0,1,0
"Swaziland",2001,605,572,0,0,2,1,0,2,0
"Swaziland",2002,605,572,0,0,2,0,0,1,0
"Swaziland",2003,605,572,0,0,1,0,0,1,0
"Swaziland",2004,605,572,0,0,2,0,0,1,0
"Swaziland",2005,605,572,0,0,1,0,0,1,1
"Swaziland",2006,605,572,0,1,2,1,0,2,1
"Swaziland",2007,605,572,0,1,1,0,0,2,1
"Swaziland",2008,605,572,0,1,1,0,0,2,0
"Swaziland",2009,605,572,0,1,1,0,0,2,0
"Swaziland",2010,605,572,0,1,1,0,0,2,1
"Swaziland",2011,605,572,0,1,1,0,0,2,1
"Sweden",1981,608,380,2,2,2,2,2,2,2
"Sweden",1982,608,380,2,2,2,2,2,2,2
"Sweden",1983,608,380,2,2,2,2,2,2,2
"Sweden",1984,608,380,2,2,2,2,2,2,2
"Sweden",1985,608,380,2,2,2,2,2,2,2
"Sweden",1986,608,380,2,2,2,2,2,2,2
"Sweden",1987,608,380,2,2,2,2,2,2,2
"Sweden",1988,608,380,2,2,2,2,2,2,2
"Sweden",1989,608,380,2,2,2,2,2,2,2
"Sweden",1990,608,380,2,2,2,2,2,2,2
"Sweden",1991,608,380,2,2,2,2,2,2,2
"Sweden",1992,608,380,2,2,2,2,2,2,2
"Sweden",1993,608,380,2,2,2,2,2,2,2
"Sweden",1994,608,380,2,2,2,2,2,2,2
"Sweden",1995,608,380,2,2,2,2,2,2,1
"Sweden",1996,608,380,2,2,2,2,2,2,2
"Sweden",1997,608,380,2,2,2,2,2,2,2
"Sweden",1998,608,380,2,2,2,2,2,2,2
"Sweden",1999,608,380,2,2,2,2,2,2,2
"Sweden",2000,608,380,2,2,2,2,2,2,2
"Sweden",2001,608,380,2,2,2,1,2,2,2
"Sweden",2002,608,380,2,2,2,1,2,2,2
"Sweden",2003,608,380,2,2,2,1,2,2,2
"Sweden",2004,608,380,2,2,2,1,2,2,2
"Sweden",2005,608,380,2,2,2,1,2,2,2
"Sweden",2006,608,380,2,2,2,1,2,2,2
"Sweden",2007,608,380,2,2,2,1,2,2,1
"Sweden",2008,608,380,2,2,2,1,2,2,1
"Sweden",2009,608,380,2,2,2,1,2,2,1
"Sweden",2010,608,380,2,2,2,1,2,2,1
"Sweden",2011,608,380,2,2,2,1,2,2,1
"Switzerland",1981,611,225,2,2,2,2,2,2,2
"Switzerland",1982,611,225,2,2,2,2,2,2,2
"Switzerland",1983,611,225,2,2,2,2,2,2,2
"Switzerland",1984,611,225,2,2,2,2,2,1,2
"Switzerland",1985,611,225,2,2,2,2,2,1,2
"Switzerland",1986,611,225,2,2,2,2,2,2,2
"Switzerland",1987,611,225,2,2,2,2,2,2,2
"Switzerland",1988,611,225,2,2,2,2,2,2,2
"Switzerland",1989,611,225,2,2,2,2,2,2,2
"Switzerland",1990,611,225,2,2,2,2,2,2,2
"Switzerland",1991,611,225,2,2,2,2,2,2,2
"Switzerland",1992,611,225,2,2,2,2,2,2,1
"Switzerland",1993,611,225,2,2,2,2,2,1,2
"Switzerland",1994,611,225,2,2,2,1,2,2,2
